Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage
0.0,0.3333333333333333,0.5,1.0,0.1662400055094545,0.9126060405121967,0.7308567581213332,0.2621152410938019,1.0,0.5436782948704251,0.07671064489182272,0.2505714347165565,0.21978490826440353,0.8960074475963041,0.5422713890182035,0.75,0.7590284313834614
1.0,0.3333333333333333,0.0,1.0,0.11403180444374039,0.5977476980237729,0.6519955535425049,0.7150358316382267,0.0,0.3698606293565969,0.8074698702506242,0.48576083561593086,0.5914559028325991,0.8497213448468206,0.49086751676828144,0.75,0.3612010373274299
1.0,0.3333333333333333,0.0,1.0,0.33878462970975687,0.031175631888880728,0.966053805203451,0.800352555351774,1.0,0.18144860756433007,0.8470837651947127,0.6143452095876718,0.93754969930132,0.39488476954938845,0.8093140317107833,0.25,0.4900854857036496
0.0,1.0,0.5,0.0,0.7158120971543783,0.8106018709817646,0.905338508320098,0.594723781770576,1.0,0.7706899387310835,0.5324320117872111,0.4473839599803018,0.4463061388456817,0.8824654520060241,0.187673966423217,0.125,0.6144829562045835
1.0,0.3333333333333333,0.0,1.0,0.31108243729789864,0.5722659047006113,0.4283357864480085,0.029324188534104345,0.5,0.18422093638917703,0.5042194521381421,0.8635600294172526,0.701939544027192,0.33396909902197575,0.7673600030148048,0.375,0.9648975190630418
0.6666666666666666,0.0,0.0,0.0,0.9177465242637007,0.5087639150927323,0.5192760379364956,0.3522871009193469,0.0,0.8435232148212571,0.22178691552265734,0.24800895632085934,0.4811654141572962,0.5263712744544543,0.2857624091701082,0.25,0.8971176326970192
0.0,0.3333333333333333,0.0,1.0,0.8426504210727604,0.4016042658106237,0.5629037807321158,0.7563733280849024,0.0,0.3333941183985211,0.8275273485416631,0.42763398254175206,0.17288898293471802,0.2599790946576626,0.3494379104111499,0.625,0.19764828377212385
0.3333333333333333,0.3333333333333333,0.0,0.0,0.9203860748236751,0.24809695375563007,0.5744869360056252,0.5547844988021381,1.0,0.5305698207758032,0.7500223742200804,0.33799627812550104,0.7601633003084382,0.8306759984290918,0.9186138376032772,0.875,0.6687898074393253
0.0,0.6666666666666666,0.0,1.0,0.8507615235859008,0.7343680110295927,0.7246170523999043,0.2981498712732925,0.0,0.5391454187443392,0.8819898532515558,0.6491552923756977,0.3927884678228467,0.6789346761781575,0.3753211623335927,0.625,0.8437116632914567
0.0,0.0,0.5,1.0,0.5835021547257059,0.3220545032908866,0.15615068267094886,0.305325063234396,0.0,0.8596955525741315,0.00977416177024686,0.8970504003160754,0.3233671611358254,0.5931106062587205,0.3650523469902677,0.125,0.7908779458779802
0.3333333333333333,0.0,0.5,1.0,0.3482012018600563,0.31313383673616946,0.3402490231757462,0.5914962578380513,0.5,0.8416316353355479,0.9418362606463777,0.8741731412822357,0.22796361232568,0.05505504083805264,0.13812250933344095,0.25,0.3729324541090764
0.0,0.0,0.0,1.0,0.5377394387791085,0.9693912527020132,0.2615263498713757,0.5420635674910853,0.0,0.867593996687045,0.6613156225458212,0.8401610727481544,0.13321092246640617,0.4283927467757321,0.6652097568819496,0.375,0.17062673088183034
0.3333333333333333,0.3333333333333333,0.5,1.0,0.5112200955468825,0.5383891481071503,0.8513572965776358,0.5511286223911235,1.0,0.9405847922188749,0.5416819022325746,0.09191926028413507,0.1722399673132821,0.5616228999322781,0.01802814751504367,0.375,0.158549595630201
0.0,0.0,0.5,0.0,0.732968003441704,0.7187804856917513,0.11538246531660115,0.21248605190549807,0.0,0.0016865585130187918,0.213289413162035,0.4799663846962703,0.6797826245606495,0.10225472402491,0.25788485019533347,0.0,0.3334101893850139
0.6666666666666666,0.0,0.0,0.5,0.2708157281156477,0.8638439665739639,0.8980747193599439,0.7085500005038429,0.5,0.7790553538868612,0.7056143949161076,0.8253779633698066,0.41870643700547305,0.8561449610266024,0.862811560237788,0.5,0.5314600731739798
0.0,0.6666666666666666,1.0,0.5,0.5333781455509438,0.4575838381091375,0.06506136250826586,0.42903878570640164,0.5,0.9805654557185572,0.789486162439535,0.41631889763307883,0.6036606329300112,0.3161002448674597,0.784490580719209,0.625,0.8246054241531826
0.6666666666666666,1.0,0.0,0.5,0.0677032612607168,0.9835368356611058,0.38576400081963585,0.8650041698685992,0.0,0.34924145567616693,0.4324062952968953,0.9896606390743814,0.5733433036153716,0.6414856696223765,0.6988130622720578,0.0,0.3183789409188458
0.6666666666666666,0.3333333333333333,1.0,1.0,0.39715569014947316,0.015980643935911143,0.6807251246326671,0.9682621121270724,0.5,0.3268356508582609,0.939476011669464,0.731207312296615,0.3496731243247242,0.49470424227389614,0.4310030134608862,0.5,0.4444045953129363
0.6666666666666666,0.3333333333333333,0.5,1.0,0.7618542050737741,0.6113042597003707,0.8439384336893628,0.6770090404554175,0.0,0.6662236070263563,0.5531961957185887,0.9965979418352051,0.10812566058703046,0.03976016102920843,0.38883307914790255,1.0,0.3735467860917894
0.0,0.3333333333333333,0.5,0.0,0.5368508823090697,0.9768773238407282,0.833523120877932,0.92618560525864,0.0,0.4697576324388162,0.11999319256961866,0.07789384914184118,0.5599488997313223,0.3443444222721728,0.4661746921194285,0.0,0.5938322009928272
1.0,1.0,1.0,1.0,0.29886642594686097,0.41661808491741903,0.7969193158330743,0.5251955894931536,1.0,0.46910273756374865,0.5867467319441264,0.9263661844266619,0.12067202972307331,0.04309466298802117,0.8080343921421004,0.25,0.6979178328798294
1.0,0.6666666666666666,0.5,0.0,0.8861653413631171,0.00762860633903692,0.7607367427600777,0.6466220965619108,0.0,0.8504389623721743,0.048176876621552435,0.8905983296806133,0.7300170345888697,0.5053691384169235,0.26508162671635027,0.125,0.07881203311201035
0.3333333333333333,0.0,0.5,0.5,0.01260443137495082,0.0013836258253369371,0.168310268761664,0.7149953026291146,0.0,0.647873636504922,0.6099343156249922,0.27529634448289614,0.8893961292647216,0.6642839996995239,0.0417508292196459,0.0,0.32784714459218955
0.3333333333333333,1.0,1.0,0.5,0.8692076286193055,0.2910982149738482,0.051216707315347096,0.24345315729703798,0.5,0.10110842791153929,0.6911959234227024,0.6928032982552061,0.5278878850952488,0.31398068095675374,0.4388983978831761,0.125,0.16873438128967622
0.6666666666666666,0.0,0.5,0.5,0.2021923804848993,0.605299681204283,0.5169149060570278,0.8383983765049549,0.5,0.6509686264317297,0.47067113502391533,0.8414166657025927,0.9787544514972114,0.12772438054068969,0.6226915324767487,0.125,0.19605066703236407
1.0,0.3333333333333333,0.0,0.5,0.5508435449735668,0.2891206754169937,0.7917791387072752,0.1831230112088328,0.0,0.900958112026877,0.2519363462513078,0.5850304798609538,0.4644067253588079,0.5918119414710683,0.49407497220607277,0.5,0.8995944113669594
0.6666666666666666,0.6666666666666666,1.0,1.0,0.9517988442878559,0.6166936703392004,0.7376845247480259,0.05696346582237721,0.5,0.5812008002911194,0.5560290519359549,0.402904740280683,0.17174471990898801,0.08980996620028962,0.6613145563605133,0.875,0.2191227991041056
0.3333333333333333,0.6666666666666666,0.5,0.5,0.8599192643158974,0.7805368851393655,0.605334251332997,0.14195934151505785,0.5,0.05972915611289781,0.23867865114232806,0.8860863127729003,0.9433526661414525,0.27216361546030354,0.5427638668173255,0.75,0.9775462237903134
0.6666666666666666,0.6666666666666666,0.0,0.5,0.6278197937615736,0.08337991516190818,0.2435522765477394,0.27893460862970765,0.0,0.7445331194268877,0.6156190543978152,0.6847159783901375,0.33025286085094874,0.6114906197209938,0.9721940041948892,0.0,0.11132166578320613
1.0,0.3333333333333333,1.0,0.0,0.6058241000122243,0.2379038515101538,0.8987824218660353,0.9092966986878256,0.0,0.4145276354822096,0.12382099183020912,0.34939347176888497,0.9146217295224875,0.48318299372138535,0.2936261393296752,0.25,0.7175107808641077
0.0,0.6666666666666666,0.0,0.0,0.7744933990352568,0.6264245896508965,0.9700568689370888,0.47571345158984424,1.0,0.2525967790985386,0.5491409932269652,0.4511679969370459,0.8945553407295747,0.09988469468619444,0.19195502971467815,0.0,0.5767712714097557
0.3333333333333333,1.0,0.0,1.0,0.40036243193891397,0.8096879466494458,0.2263082744429087,0.8896515126425962,1.0,0.9964965045744887,0.9844526848074733,0.8785015669625585,0.8079406653556002,0.5232942477512027,0.9358302026342159,0.375,0.92321146875387
0.6666666666666666,0.3333333333333333,0.5,1.0,0.824471733684328,0.9261840776919803,0.46788101552778927,0.07271334060375478,0.0,0.028419965857615487,0.7972756963639006,0.13975150522049207,0.27143706657460176,0.8103567699360666,0.45766389849138955,0.625,0.5747919783898197
0.0,1.0,0.0,0.0,0.18580817411478523,0.06188078345188469,0.48408713977196416,0.09845739028340594,0.5,0.08117225347594104,0.8814320728925071,0.4202471438879961,0.8908407387821523,0.7317751426919433,0.7285273920445458,0.375,0.9674993593260315
0.0,0.6666666666666666,1.0,1.0,0.6556945383376295,0.45209793759780703,0.15044734861570752,0.9928589721163533,0.5,0.39537532175561985,0.42026828864235505,0.25290297361114333,0.028031675820225227,0.8236531544822095,0.35789337873123805,1.0,0.7676208080611266
1.0,0.6666666666666666,1.0,1.0,0.8423548298717723,0.685299951584593,0.3500485147256382,0.11110472794248083,0.5,0.8672390257802649,0.49633782245189306,0.14499250926356366,0.9993832933307335,0.5508079751340366,0.22905886227467298,0.375,0.994876553858105
0.0,0.0,1.0,0.5,0.15181462593628026,0.35920242667163227,0.13735291129763272,0.04493201547548675,1.0,0.054195420091895694,0.27607912975745935,0.494941984835395,0.5916211642545425,0.22763040179955873,0.25006555927696006,0.375,0.22300574539411944
0.0,0.3333333333333333,1.0,1.0,0.8537869553886271,0.2953489361991135,0.8135064817807358,0.07885354858016935,0.0,0.1546887613535168,0.7765546138498551,0.8807585120375304,0.4322815768574565,0.987444373751162,0.5523963504325159,1.0,0.09830651627291376
1.0,1.0,0.0,0.5,0.9430462051952314,0.016957518279209632,0.6472007509155729,0.03138463263619273,0.0,0.7381981348653548,0.2481433522136629,0.9998832642038302,0.3668890130628494,0.2904112215961553,0.6325423848888126,0.375,0.2086168803205939
0.3333333333333333,0.0,1.0,1.0,0.686922818943915,0.505255671638184,0.8952731000756481,0.22917668915258882,0.0,0.3804517343662899,0.24903904697100016,0.6591554151433058,0.3956419285894336,0.7337914050853702,0.33815191420561963,0.75,0.5177226767012681
1.0,0.6666666666666666,0.5,0.5,0.24102197429118732,0.5187629501203032,0.4609093101206417,0.1335190822564163,1.0,0.5342630337920993,0.10138548200936418,0.4060131937125644,0.6839076067441352,0.5777054944851238,0.48703055565888864,0.625,0.5177286024025602
0.6666666666666666,0.6666666666666666,0.0,0.5,0.323712205643247,0.08339102338639648,0.7944970025052253,0.17343862559440126,0.5,0.25143539142254173,0.2682225848536178,0.79738129135498,0.7674778328729694,0.33283296128089085,0.8513153473458793,0.875,0.48324025693588823
0.0,0.6666666666666666,0.0,0.5,0.8728071781191363,0.16293651622307093,0.1434019334374416,0.08292931792338132,0.0,0.6118131759109063,0.9541661092590487,0.6472315386263411,0.7088611791051427,0.008245269666801378,0.6420399844482308,0.75,0.045700075186116074
0.0,0.0,0.0,0.0,0.4584780783247856,0.7548706472738539,0.11874152535885724,0.856519559611273,0.5,0.16245320186225257,0.8404220299636197,0.8026553099063055,0.42225309461832616,0.7549405278371076,0.5697065132771421,1.0,0.20795632620109417
0.6666666666666666,1.0,1.0,1.0,0.86515970656633,0.8434256754650284,0.06938179436148097,0.9430954791014591,0.5,0.017444101919862103,0.6216371825151055,0.8038473227559003,0.7769496217565185,0.4329458595102413,0.21107519846737233,0.5,0.7194541943392478
0.6666666666666666,1.0,0.0,1.0,0.17468235182756864,0.7243931852107556,0.3409281444649858,0.977858716310578,0.5,0.14039417614835398,0.12394672178214841,0.3857838110740225,0.48644237605447194,0.35931417072124544,0.33392939299173074,0.625,0.6502589349043981
0.3333333333333333,1.0,1.0,0.0,0.413441199119602,0.47802483592886347,0.5523692988139148,0.1090296552191713,0.0,0.5408080799328456,0.06626038238841547,0.8958807459839597,0.011114951761404895,0.5235385545835461,0.10003212203319123,0.0,0.1471927914964426
0.6666666666666666,1.0,0.5,0.5,0.7813961195910512,0.23489438839667787,0.7463551320300229,0.43869161362017883,0.5,0.2716252880206165,0.6438571229934924,0.5598722979108578,0.3770868572783377,0.5065884476607759,0.27435720292329924,0.625,0.9356443258264298
0.0,0.6666666666666666,1.0,0.5,0.8156905790772125,0.3640029483074829,0.5714569089064928,0.45576900858765446,1.0,0.02283165175100649,0.5033108918458208,0.42532268709259624,0.6314202866922033,0.816943924366403,0.3625777345779375,1.0,0.60409213858187
0.6666666666666666,1.0,0.5,0.5,0.2818046358719769,0.9489956418213881,0.9311380945936529,0.48672187960330815,1.0,0.9508386475680445,0.7759720278187161,0.6174058523709618,0.01813604025121157,0.3549339296362287,0.5714403808129572,0.375,0.43376911913235316
0.3333333333333333,0.0,0.5,1.0,0.20173549700575022,0.5524032052878706,0.8892262735560625,0.6976314103272917,0.5,0.3036384730256021,0.10715801600367758,0.1383964019623315,0.19622212559730615,0.8687117758474688,0.4272653747602161,0.0,0.12132147073660127
0.3333333333333333,0.0,1.0,0.5,0.2413072780503578,0.6689681486471735,0.9417052967131281,0.30380801352157616,0.5,0.49913512343817334,0.2873746733438961,0.3686200505777551,0.10979770868951946,0.12178706217925996,0.006002668844757975,0.625,0.018268747772049787
0.6666666666666666,0.3333333333333333,1.0,1.0,0.9409320540848177,0.634202890109737,0.7618582389822103,0.9303289364100914,0.0,0.571541196613315,0.44379196820966915,0.38780333508302856,0.8300315118170952,0.6067815730201825,0.25206980814547575,0.625,0.5873421177904523
0.3333333333333333,0.0,0.0,0.5,0.5863286630775121,0.809166261178053,0.6908625341581328,0.4852869502188688,1.0,0.09566274839106927,0.3284205818474187,0.39916542852659515,0.5088429620002667,0.406128929540321,0.5080308107864283,0.0,0.37062242083952524
0.3333333333333333,0.6666666666666666,0.5,1.0,0.021425364757816645,0.10450747195908883,0.353156011048227,0.6904566800686825,0.5,0.019294075994214604,0.7194553387900507,0.3453986158753975,0.22973723150606654,0.771287130799637,0.20866965199288612,0.625,0.9661268289812499
0.0,0.0,0.0,0.0,0.368633387358574,0.7962731174261475,0.7717030262810602,0.37724135352327315,0.5,0.40645572395525015,0.8118751999846197,0.8574266454469383,0.3550601210401573,0.26106140074138695,0.5969166753341394,0.0,0.8614573400861489
0.0,0.3333333333333333,0.0,1.0,0.34564634071698397,0.506376155616113,0.28387632011507613,0.011819931818348284,0.5,0.12183116711067152,0.1991909037130052,0.565690956506967,0.009964436741002919,0.3570919733184332,0.5879078315873006,0.625,0.7110124787019483
0.0,0.6666666666666666,0.5,0.5,0.9740672768742279,0.4112573393807407,0.10149714561116058,0.9652250942992481,0.0,0.6871819529403784,0.5504009114500236,0.31471080344572555,0.9260989092836763,0.42570936196003856,0.7964210647658344,0.75,0.4744184248457295
0.3333333333333333,0.3333333333333333,0.5,1.0,0.3582480558118982,0.25749225696436834,0.8204190618599709,0.16490415560949645,1.0,0.30399584581898115,0.7184765251393791,0.23687056975995352,0.5977433986208316,0.504881605244451,0.8634760330609036,0.125,0.4599721217965087
1.0,0.6666666666666666,0.5,0.0,0.05676795988485739,0.0709269723434694,0.676398320581314,0.4042362408411335,0.0,0.8278515790957932,0.43720500162460857,0.5457683683215121,0.24606840476027173,0.14901527108931473,0.6963778259950745,0.25,0.9595200547263718
0.0,1.0,1.0,0.0,0.3874088538813699,0.2526195585321202,0.7894363374719374,0.9729895576985182,0.0,0.461554916359168,0.08100991457495424,0.6249379452153321,0.8514616024624911,0.12116407987616899,0.8699264930631402,0.875,0.3686454836699311
0.0,1.0,0.5,0.0,0.8634106603773434,0.8279480328921467,0.2729772660555088,0.8406108566163405,0.0,0.231547152925847,0.1699910855228872,0.633867557835241,0.6451399725774098,0.0641644699262008,0.3616049305273633,0.25,0.6324226413320477
0.3333333333333333,0.3333333333333333,1.0,0.5,0.9384673377237461,0.7594424733872418,0.45733200399929,0.6683116867808522,0.0,0.5246166194571937,0.33398065425191686,0.76251708824092,0.6362045212797369,0.09968163422174812,0.8249615773042519,0.25,0.43420539988313367
0.6666666666666666,0.3333333333333333,1.0,0.5,0.7964120759855374,0.10338411036789358,0.36589259543380215,0.13869197625901797,0.0,0.23382875358030308,0.40187260635476285,0.17064078930966187,0.6808227159576128,0.38347048868629674,0.5662766757986087,0.25,0.7003129808391775
1.0,0.3333333333333333,0.0,0.0,0.7636808371296232,0.7165342652141004,0.22544115525510613,0.39764420348984286,1.0,0.622576251347418,0.5013740685264582,0.008783925321638915,0.7692672039026951,0.0,0.4033890612148153,0.75,0.4164359843311194
1.0,0.0,0.5,0.5,0.5613301693388261,0.5620631015613906,0.25870701485383363,0.4787616394191444,0.0,0.7645342577788237,0.37578751521867393,0.5201261245571586,0.7324606189009876,0.6301366679925259,0.5180148426564858,0.875,0.9120654216537742
0.6666666666666666,0.0,0.5,1.0,0.7043825314782756,0.7408908537443856,0.03256094089115723,0.8069360004840237,1.0,0.0033550410417698615,0.6755800366805921,0.9103346486694361,0.8101911210873479,0.4536120748846488,0.09150495618919852,1.0,0.6524250988110589
0.0,0.6666666666666666,0.0,1.0,0.834874403265781,0.3140824663205488,0.8042631027035648,0.1495770633938941,0.5,0.3885523204511163,0.6128277777175198,0.5585276604720649,0.31073995223664763,0.20509227947303044,0.872915613624558,0.75,0.3363172974318376
1.0,0.3333333333333333,0.5,0.0,0.9108137186169171,0.8161979763644334,0.9956407999311772,0.21778138614578046,0.5,0.3425015354608006,0.8090042552437933,0.8085008935095489,0.18273923737000428,0.44492289714721417,0.6159339075245248,0.625,0.06056442892889802
1.0,0.0,1.0,0.0,0.9840444464047425,0.9196966616930355,0.8351213575847242,0.8949687211405964,0.0,0.14236732681020653,0.20829859988459554,0.450695036302579,0.4844426570683966,0.7353411159355505,0.360726322034732,0.75,0.7028409383264658
0.0,0.6666666666666666,0.5,0.5,0.7441911855575029,0.6821674004757367,0.6331433670312406,0.6917922250672978,0.5,0.45706713940707105,0.07746193606870025,0.644443461252974,0.6096766516032761,0.9016841023354091,0.577156275689641,0.375,0.3241950990309488
0.0,0.0,0.0,0.0,0.8237229792316275,0.6506737996700508,0.7424054402367323,0.09312564917954524,1.0,0.4579773945430374,0.9587648524272901,0.3543148830186517,0.6945335554132486,0.09338897537037415,0.28316490347936163,0.5,0.5615040920518117
1.0,0.6666666666666666,1.0,0.5,0.06106507416767315,0.6296447824796694,0.38680557806223265,0.14993555481012488,1.0,0.6687501173675862,0.5878927926248794,0.030018834894387517,0.8683394946780737,0.40411366688965883,0.3732197970785658,0.75,0.4115484396289928
0.6666666666666666,0.6666666666666666,0.5,0.5,0.1373356896033081,0.4500025508081814,0.07858260463789403,0.45358225448791845,1.0,0.9987348758078953,0.4452151580420141,0.7443302462819797,0.3726794747583898,0.20402749218463978,0.7238474629621044,0.25,0.9308706304771859
1.0,0.6666666666666666,0.0,0.0,0.18866835179417873,0.6851720189193208,0.5109824562739793,0.8264336901126209,1.0,0.953379670018931,0.2162279524211946,0.9585184106798272,0.9348976790944777,0.08731466416759072,0.3660698213449136,0.5,0.9634414469086519
0.3333333333333333,0.6666666666666666,0.0,0.0,0.7694386056462962,0.23893919227773658,0.2344362611038708,0.03548455614060331,0.0,0.6146369533366892,0.8887998846809202,0.529399514049506,0.2910253397882585,0.10753565922706625,0.21772209057555514,0.125,0.3182287687479637
0.3333333333333333,0.0,0.0,1.0,0.8260993491385092,0.34398329005572903,0.9441551626785404,0.17130492925502572,0.5,0.7438318267556145,0.5477467698542198,0.9303108994580429,0.7683890864747757,0.7246117218257945,0.2882374527521431,0.625,0.4987969532506762
0.6666666666666666,0.0,0.0,0.0,0.5834404171984798,0.013518715767993739,0.9031948534141707,0.006169505840727951,0.0,0.7849586502051762,0.23795922712084688,0.8951258704686367,0.31991678978926064,0.13741691262007705,0.09541407325506324,0.125,0.15608690993496288
0.6666666666666666,0.3333333333333333,0.0,0.0,0.8354722182182096,0.19739796233464135,0.6542855275244888,0.9301380035876593,0.0,0.8795563084226735,0.9760637966044157,0.9444450082269926,0.14935473636039523,0.8627384982674702,0.6341100641302847,0.0,0.5001100432248147
0.0,0.0,0.0,1.0,0.8821729496244349,0.196167443261619,0.42191865838723713,0.8176147906224122,1.0,0.6323424110836708,0.5309722744782048,0.3483580905672807,0.6276705516342779,0.07945716044989672,0.8779455572612808,0.125,0.6209984999534184
0.0,1.0,0.0,1.0,0.8775966684032536,0.21219761767536183,0.018873241148534694,0.44226981784168884,1.0,0.2357931320651161,0.8228085358262635,0.28681998724287516,0.9839761324891069,0.9097984067064643,0.5337861217822727,0.75,0.8697239789887732
1.0,0.3333333333333333,0.5,1.0,0.6251521174053071,0.7489346360852448,0.37984776615551613,0.9357215938550348,0.5,0.4053076909837283,0.8819575602922085,0.43897639864458327,0.5932331054982551,0.20943946031998195,0.5196565219019148,0.375,0.15592616051198127
0.0,0.3333333333333333,0.0,0.0,0.850180084952698,0.15366814877413548,0.07860749929222274,0.6190702217178538,0.0,0.8927350103502796,0.6077831388828924,0.5749301014935969,0.3355624581614578,0.8859296611166747,0.32079714965546235,0.625,0.30636352196864736
0.3333333333333333,0.0,0.5,1.0,0.8490231549508788,0.7049953996854456,0.5370171205989879,0.2143920153725043,0.5,0.09079698702187605,0.1288555591901521,0.6021945344760193,0.8650752380711361,0.6866366939203895,0.08618646814003361,1.0,0.8827300911998115
0.3333333333333333,0.6666666666666666,0.5,0.5,0.5297016943063105,0.47263685638582975,0.15402974983091522,0.6819663787089393,1.0,0.15314882094941862,0.5576224580137837,0.4578135596305303,0.07193919229094312,0.1944704987718902,0.3123538867210335,0.0,0.7666038182232386
0.3333333333333333,0.6666666666666666,0.0,0.5,0.9588976687765237,0.323730149825595,0.4066771341265278,0.5640224841677205,0.0,0.3208168839382343,0.14479892218537654,0.9376538312875425,0.6443899322727762,0.6940781989263349,0.6830632001348661,0.875,0.6076979891513945
0.3333333333333333,0.0,0.0,0.0,0.8039657371528547,0.6121422788858687,0.5326811220098115,0.656561904497211,0.0,0.6930138241205955,0.0757413687860441,0.8472758980774724,0.08931151173252264,0.005926389005256896,0.9795682974329386,0.375,0.6937803214602565
0.0,0.0,0.0,0.5,0.6009293504176755,0.23410779509999435,0.1253677918771085,0.9621256591074715,0.5,0.8939871203394664,0.76610015432353,0.5071548133978222,0.93984105622675,0.7254177412639665,0.941334776327792,0.125,0.509802069661716
1.0,0.3333333333333333,0.5,0.0,0.5385826166022473,0.03369884813962304,0.011386767913738053,0.5735415969175394,1.0,0.010875200112476027,0.30039505389392296,0.22529366153664732,0.17248317921676606,0.007967785540274441,0.09980487158505946,0.375,0.6958223817993741
0.3333333333333333,1.0,0.5,0.0,0.713813536164288,0.8593936798862405,0.07183758613395125,0.1367126396103503,0.5,0.8020877627111155,0.6163020587684636,0.5700478059738245,0.6842623169431459,0.7068577180705329,0.4897505341005459,0.25,0.10207573738474762
0.3333333333333333,0.6666666666666666,0.0,0.0,0.08514934404308105,0.13879787855265513,0.8961247050613713,0.17756942102847273,0.5,0.06996121043048885,0.8121254954250732,0.3492088512960216,0.7295679591643214,0.7743184408736419,0.0004903049047747521,1.0,0.5600845600767141
1.0,0.0,1.0,0.0,0.8480904162643231,0.1474321285841524,0.08230116262738255,0.4464939698196516,0.0,0.9424163785206057,0.5423500442568813,0.297328119533673,0.6338004693574467,0.9212486100849728,0.8724413303887285,0.375,0.4731510373939469
0.0,1.0,0.5,0.5,0.25661465261587524,0.3160367145740616,0.7604512076410846,0.3564616128341236,0.0,0.3713845868593142,0.8511962760165563,0.9955189578832329,0.466938936638593,0.8464714227124073,0.4206842730331982,0.25,0.23400884347543327
0.3333333333333333,1.0,0.0,0.0,0.8014722604675647,0.47314841492430204,0.31224048975668284,0.012374723206345695,0.5,0.2188576197602039,0.5919038734521149,0.5967484295673717,0.575379491771073,0.10822631101932546,0.3214069719043169,1.0,0.7162353799938976
